CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,FLAG_PHONE,CNT_FAM_MEMBERS,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NONLIVINGAREA_AVG,FLOORSMAX_MODE,FLOORSMIN_MODE,FLOORSMAX_MEDI,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,EMERGENCYSTATE_MODE_No,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_TYPE_Consumer credit_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_SUM,CLOSED_DAYS_CREDIT_MAX,CLOSED_AMT_CREDIT_SUM_SUM,CLOSED_AMT_ANNUITY_MAX,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_VAR,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_RATE_DOWN_PAYMENT_MAX,PREV_CNT_PAYMENT_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,PREV_CHANNEL_TYPE_Country-wide_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,APPROVED_AMT_ANNUITY_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_HOUR_APPR_PROCESS_START_MIN,APPROVED_HOUR_APPR_PROCESS_START_MAX,APPROVED_RATE_DOWN_PAYMENT_MIN,APPROVED_DAYS_DECISION_MIN,APPROVED_CNT_PAYMENT_MEAN,REFUSED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_SIZE,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_SUM,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_VAR,INSTAL_PAYMENT_DIFF_MAX,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_INSTALMENT_MATURE_CUM_MIN,TARGET
1,1,0,2.0,225000.0,904500.0,29178.0,904500.0,0.01885,-13619.0,-3833.0,-5333.0,0.0,4.0,13.0,0.7213609223626611,0.5208842009110413,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-984.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2814450400176224,0.12968,0.0322587064676616,-1280.0,793.0,711869.4,321544.035,0.3333333333333333,0.3333333333333333,0.6666666666666666,-1019.0,-1135.0,-152.0,793.0,320.5,0.0,-1280.0,63869.4,4611.51,1.0,1.0,0.0,12.0,0.0,18.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0666666666666666,0.0,12598.425,1.0,0.0,10.0,12.0,0.0,-984.0,18.0,18.0,-1.0,23.0,1.0,0.0,0.0,150.0,0.0,0.0,8623.71,15412.86,323670.06,-610.4285714285714,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,144000.0,298512.0,32278.5,270000.0,0.032561,-23188.0,-1525.0,-4502.0,0.0,2.0,13.0,0.7917741108515964,0.7979713952549348,0.6528965519806539,0.0,0.3333,0.375,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1124933475252794,0.22415625,0.0488771466314399,-1851.0,-33.0,1004994.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-400.0,1004994.0,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.8,0.25,0.25,0.5,0.75,0.2857142857142857,0.1111111111111111,0.0666666666666666,0.1818181818181818,10974.358928571428,1.0232990503919828,4698.0,11.0,15.0,0.0,-1490.0,12.0,18.0,-3.0,21.0,2.0,0.0,0.0,246.0,0.0,0.0,1667.385,11305.755,270373.5,-800.4285714285714,45000.0,3.0,2.0,0.0,0.0
1,1,0,1.0,135000.0,252000.0,26869.5,252000.0,0.015221,-10940.0,-890.0,-1767.0,0.0,3.0,11.0,0.4990923507900382,0.5884560057826804,0.5638350489514956,0.0154,0.1667,0.0833,0.1667,0.0,0.0,-488.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0813528336380255,0.1990333333333333,0.0488771466314399,-1339.0,641.0,626577.12,114488.415,0.25,0.5,0.5,-135.0,-377.8333333333333,-133.0,889.0,584.0,0.0,-1338.0,50841.0,4611.51,0.9099181073703366,1.0446695095948828,0.0068980835601896,16.0,0.1049220528989314,8.5,0.4,0.8,0.6,0.2,0.4,0.6,0.6,0.2,0.0,0.4,6795.9225,1.0446695095948828,4500.0,10.0,16.0,0.0,-2493.0,8.5,18.0,-8.0,33.0,3.0,7.0,34.0,914.0,0.0541710759669628,8550.0,236.745,9591.560384615384,1122212.565,-1163.2307692307693,553050.0,8.0,32.0,1.0,0.0
0,1,0,0.0,135000.0,180000.0,9000.0,180000.0,0.00963,-11201.0,-2871.0,-3401.0,0.0,2.0,16.0,0.5059979305057544,0.5648813925749496,0.4884551844437485,0.001,0.1667,0.2083,0.1667,0.0,0.0,-1627.0,1.0,2.0,1.0,0.0,1.0,0.0,0.2563164003213998,0.0666666666666666,0.05,-1859.0,728.0,957631.5,458406.0,0.8,0.9,0.1,-370.0,-423.0,728.0,728.0,728.0,0.0,-464.0,376519.5,4611.51,0.8833922261484098,1.0205361534677817,0.0032011061834152,18.0,0.1085232305338593,16.571428571428573,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.0,0.0,6835.875,1.0205361534677817,4500.0,13.0,18.0,0.0,-1820.0,10.666666666666666,84.0,-2.0,23.0,2.0,15.0,17.0,248.0,0.0853758553420081,10044.18,17.46,7456.260681818181,164037.735,-1087.590909090909,45000.0,3.0,2.0,0.0,0.0
1,0,1,0.0,99000.0,180000.0,18900.0,180000.0,0.00963,-9727.0,-2432.0,-2379.0,0.0,1.0,19.0,0.5059979305057544,0.5196015869396391,0.4223696523543468,0.001,0.1667,0.2083,0.1667,0.0,0.0,-669.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2500257016551866,0.1909090909090909,0.0488771466314399,-1510.0,642.0,547029.0,389997.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,-455.0,-455.0,642.0,642.0,642.0,16.0,-1316.0,142029.0,0.0,0.9498282938269536,0.9498282938269536,0.0068980835601896,12.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,19869.84,0.9498282938269536,0.0,12.0,12.0,0.0,-669.0,6.0,18.0,-15.0,8.0,1.0,0.0,0.0,86.0,0.0,0.0,1667.385,19869.6075,119217.645,-577.3333333333334,45000.0,3.0,2.0,0.0,0.0
1,0,1,0.0,112500.0,211500.0,11470.5,211500.0,0.010643,-11543.0,-974.0,-1422.0,1.0,2.0,19.0,0.5059979305057544,0.5883977508153595,0.2471909382666521,0.0,0.0417,0.0833,0.0417,5.0,5.0,-1185.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0843801438101013,0.10196,0.0542340425531914,-1306.0,-757.0,515583.0,336843.0,0.8571428571428571,0.8571428571428571,0.1428571428571428,-992.0,-992.0,271.0,889.0,584.0,33.0,-1037.0,178083.0,33750.0,0.9099181073703366,1.0,0.1284782123746458,17.0,0.0,25.0,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.0,18853.09875,0.8782715615668365,0.0,17.0,17.0,0.0,-1185.0,24.0,54.0,-1.0,34.0,3.0,6.0,32.0,762.0,0.0913989142056859,22500.0,9.36,18616.559444444443,1507941.315,-408.4567901234568,603675.0,10.0,2.0,0.0,1.0
1,0,1,0.0,112500.0,254700.0,25321.5,225000.0,0.04622,-24681.0,-6188.0,-4661.0,1.0,2.0,17.0,0.5059979305057544,0.7346784011585973,0.6832688314232291,0.001,0.3333,0.375,0.3333,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2507191766946234,0.22508,0.099416961130742,-326.0,39.0,337500.0,0.0,0.0,1.0,0.0,-326.0,-326.0,39.0,39.0,39.0,0.0,-694.0,360000.0,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.8,0.25,0.25,0.5,0.75,0.2857142857142857,0.1111111111111111,0.0666666666666666,0.1818181818181818,10974.358928571428,1.0232990503919828,4698.0,11.0,15.0,0.0,-1490.0,12.0,18.0,-3.0,21.0,2.0,0.0,0.0,246.0,0.0,0.0,1667.385,11305.755,270373.5,-800.4285714285714,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,58500.0,180000.0,9000.0,180000.0,0.026392,-8120.0,-462.0,-492.0,0.0,2.0,12.0,0.5059979305057544,0.4194551765967217,0.5298898341969072,0.001,0.1667,0.2083,0.1667,4.0,4.0,-446.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0568965517241379,0.1538461538461538,0.05,-285.0,-104.0,94680.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-283.0,94680.0,4611.51,0.9099341895365128,1.0,0.0020279625536111,18.0,0.0,7.25,0.25,0.5,0.0,0.25,0.0,1.0,0.25,0.0,0.5,0.25,4994.2575,1.0,0.0,10.0,11.0,0.0,-446.0,6.5,16.0,-1.0,13.0,2.0,0.0,0.0,219.0,0.0,0.0,4830.075,5524.813636363636,60772.95,-197.1818181818182,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,112500.0,254700.0,13446.0,225000.0,0.009549,-22030.0,-1525.0,-3999.0,0.0,2.0,14.0,0.5059979305057544,0.4460683773215378,0.5352762504724826,0.0014,0.1667,0.2083,0.1667,0.0,0.0,-628.0,0.0,6.0,0.0,1.0,1.0,1.0,0.1124933475252794,0.11952,0.0527915194346289,-1546.0,28.0,267750.0,36333.0,0.3333333333333333,1.0,0.0,-245.0,-382.5,-245.0,28.0,-108.5,0.0,-1546.0,87750.0,4611.51,0.9154155986818016,1.0264290104486786,0.0304854978627908,19.0,0.3778941391710302,14.307692307692308,0.3125,0.75,0.4375,0.0625,0.8125,0.375,0.125,0.25,0.125,0.4375,25779.367500000004,1.0232990503919828,13500.0,10.0,19.0,0.0,-2581.0,14.0,18.0,-2.0,21.0,3.0,18.0,0.0,246.0,0.0,0.0,0.27,31543.443167701866,270373.5,-1245.447204968944,45000.0,3.0,2.0,0.0,0.0
1,0,1,0.0,94500.0,582228.0,17154.0,486000.0,0.019101,-20921.0,-1525.0,-4284.0,0.0,2.0,9.0,0.5059979305057544,0.6963485347724649,0.8050196619153701,0.001,0.1667,0.2083,0.1667,1.0,1.0,-334.0,0.0,2.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.1815238095238095,0.0294626847214493,-2678.0,93.0,223816.5,26509.5,0.6666666666666666,1.0,0.0,-453.0,-453.0,93.0,93.0,93.0,0.0,-694.0,123241.5,4611.51,0.8487537605674045,1.1662429102288283,0.0189719084744412,16.0,0.1552452243379628,22.0,0.0,1.0,0.25,0.0,0.25,0.75,0.25,0.25,0.5,0.25,7377.10875,1.1662429102288283,5737.5,10.0,16.0,0.0,-2887.0,22.0,18.0,-1.0,59.0,2.0,0.0,0.0,865.0,0.0,0.0,1579.095,6732.465,343355.715,-1376.6078431372548,45000.0,3.0,2.0,0.0,0.0
0,1,0,1.0,135000.0,180000.0,9000.0,180000.0,0.018634,-15041.0,-141.0,-4715.0,1.0,3.0,14.0,0.2711573054330534,0.1285056071909197,0.6479768603302221,0.001,0.1667,0.2083,0.1667,0.0,0.0,-1595.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0093743767036766,0.0666666666666666,0.05,-2455.0,1209.0,3507214.5,733977.0,0.7692307692307693,0.8461538461538461,0.1538461538461538,-252.0,-888.0,1076.0,1209.0,1142.5,0.0,-769.0,360000.0,4611.51,0.9380863039399624,1.0,0.0019166528799073,11.0,0.0,12.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,7869.015,0.9380863039399624,0.0,11.0,11.0,0.0,-2238.0,12.0,18.0,-3.0,10.0,2.0,0.0,0.0,146.0,0.0,0.0,7869.015,10417.05,93753.45,-2104.222222222222,45000.0,3.0,2.0,0.0,0.0
0,0,0,0.0,180000.0,1339884.0,39307.5,1170000.0,0.04622,-20438.0,-889.0,-1116.0,0.0,2.0,14.0,0.5059979305057544,0.6989776551744838,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-616.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0434974067912711,0.218375,0.0293364948010424,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.7156812928066874,1.0,0.0095973157306843,18.0,0.0,12.0,0.0,0.2857142857142857,0.4285714285714285,0.0714285714285714,0.9285714285714286,0.3571428571428571,0.0,0.0,0.2142857142857142,0.3571428571428571,19107.8775,1.0,0.0,11.0,18.0,0.0,-616.0,23.5,18.0,-9.0,14.0,3.0,0.0,0.0,289.0,0.040880639385276,6750.0,359.64,11305.755,998840.205,-272.3181818181818,159750.0,4.0,7.0,0.0,1.0
0,0,0,0.0,180000.0,450000.0,22018.5,450000.0,0.001417,-16370.0,-694.0,-4060.0,0.0,1.0,15.0,0.4811658962070982,0.3624250865652259,0.3740208032583212,0.001,0.1667,0.2083,0.1667,0.0,0.0,-584.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0423946243127672,0.122325,0.04893,-2829.0,2650.0,829531.3725,407029.5,0.8,0.6,0.2,-366.0,-366.0,705.0,705.0,705.0,13.0,-1843.0,360000.0,0.0,0.9099181073703366,1.251889168765743,0.0068980835601896,16.0,0.2191329796963599,8.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,11763.090000000002,1.251889168765743,9000.0,9.0,16.0,0.2191329796963599,-2696.0,4.0,36.0,-16.0,10.0,2.0,0.0,0.0,119.0,0.0,0.0,7171.02,20479.156875,163833.255,-1826.375,0.0,3.0,0.0,0.0,0.0
0,0,0,2.0,202500.0,536917.5,27544.5,463500.0,0.020246,-13884.0,-3367.0,-4779.0,0.0,4.0,9.0,0.5059979305057544,0.5088955839272001,0.4902575124990026,0.0,0.1667,0.2083,0.1667,3.0,3.0,-670.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2425093632958801,0.1360222222222222,0.051301177555211,-1888.0,641.0,1110103.515,393120.0,0.375,0.625,0.375,-212.0,-556.0,16.0,889.0,584.0,0.0,-1042.0,296958.015,4611.51,1.0,1.1873138533365533,0.0078833320912815,15.0,0.2089909700005321,6.5,0.25,0.75,0.25,0.5,0.0,1.0,0.5,0.75,0.0,0.25,6569.715,1.1873138533365533,13275.0,10.0,15.0,0.1075114421609979,-2547.0,6.666666666666667,6.0,-16.0,20.0,2.0,0.0,0.0,509.0,0.0,0.0,4122.9,7951.005,127216.08,-1201.8125,45000.0,3.0,2.0,0.0,0.0
0,1,1,2.0,225000.0,442791.0,29718.0,400500.0,0.019101,-14851.0,-5013.0,-4548.0,0.0,4.0,11.0,0.4136101360944545,0.69544150015469,0.5226973172821112,0.001,0.1667,0.2083,0.1667,1.0,1.0,-3347.0,1.0,3.0,0.0,1.0,1.0,0.0,0.3375530267322066,0.13208,0.0671151852679932,-1526.0,641.0,4581492.03,120051.0,0.5,0.5,0.25,-215.0,-462.25,1582.0,889.0,584.0,0.0,-834.0,1788591.78,4611.51,0.8347245409015025,1.1111227154046996,0.0106549678431219,15.0,0.1089193276880089,12.0,0.0,0.25,0.25,0.0,0.875,0.375,0.125,0.0,0.375,0.375,16075.485,1.1111227154046996,4788.0,10.0,11.0,0.1089193276880089,-2727.0,17.0,18.0,-1.0,24.0,1.0,5.0,5.0,78.0,0.0434705702512347,4786.6050000000005,0.405,16356.069782608694,376189.605,-1323.7391304347825,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,157500.0,544491.0,16047.0,454500.0,0.030755,-23102.0,-3234.0,-4252.0,0.0,1.0,11.0,0.7279482901815655,0.5568782083018106,0.4776491548517548,0.0,0.0417,0.2083,0.0417,0.0,0.0,-1498.0,1.0,3.0,1.0,1.0,0.0,1.0,0.1399878798372435,0.1018857142857142,0.0294715615134134,-2420.0,641.0,679414.5,97176.285,0.625,0.625,0.375,-146.0,-279.0,-242.0,889.0,584.0,0.0,-346.0,512019.0,4611.51,0.9099181073703366,1.25,0.0068980835601896,13.0,0.2178181818181818,12.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,5252.055,1.25,24300.0,9.0,13.0,0.0,-2785.0,12.0,18.0,-1.0,36.0,3.0,19.0,0.0,588.0,0.0114757526971491,1405.8000000000002,0.765,1725.2982558139536,222563.475,-1404.3953488372092,67500.0,1.0,2.0,1.0,0.0
1,0,0,0.0,112500.0,1047771.0,37764.0,904500.0,0.035792,-20692.0,-1525.0,-4237.0,1.0,1.0,11.0,0.6378184257379228,0.4206271351340825,0.6212263380626669,0.001,0.1667,0.2083,0.1667,3.0,3.0,-1709.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1124933475252794,0.33568,0.0360422267842877,-2797.0,641.0,1632444.12,420997.5,0.6363636363636364,0.7272727272727273,0.2727272727272727,-436.0,-663.5,681.0,889.0,584.0,0.0,-604.0,891573.12,15075.0,0.8706688154713941,0.8706688154713941,0.0068980835601896,11.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4771.395,0.8706688154713941,0.0,11.0,11.0,0.0,-2432.0,18.0,18.0,-3.0,39.0,1.0,0.0,0.0,65.0,0.0471665007540133,4556.43,129.735,4489.44075,89788.815,-2152.15,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,37350.0,76410.0,7555.5,67500.0,0.035792,-24696.0,-1525.0,-4254.0,0.0,1.0,13.0,0.5059979305057544,0.767240875472782,0.5352762504724826,0.001,0.1667,0.2083,0.1667,2.0,1.0,-504.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1124933475252794,0.202289156626506,0.0988810365135453,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,1.0,1.0,0.0068980835601896,10.0,0.0,18.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,7827.705,1.0,0.0,10.0,10.0,0.0,-504.0,18.0,0.0,-1.0,17.0,1.0,0.0,0.0,349.0,0.0,0.0,7827.705,7827.705,125243.28,-269.8125,45000.0,3.0,2.0,0.0,0.0
1,1,0,0.0,90000.0,301464.0,16830.0,238500.0,0.0031219999999999,-23153.0,-1525.0,-4190.0,0.0,2.0,11.0,0.5059979305057544,0.3359568361901429,0.4920600938649263,0.001,0.1667,0.2083,0.1667,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.187,0.0558275614998805,-1285.0,591.0,560473.515,262399.5,0.7142857142857143,1.0,0.0,-119.0,-129.5,246.0,591.0,418.5,9.0,-265.0,243976.5,9189.0,0.863262480658034,1.0,0.0030210067150952,14.0,0.0,14.22222222222222,0.0,0.3333333333333333,0.4,0.0666666666666666,0.6666666666666666,0.6666666666666666,0.0666666666666666,0.0,0.2,0.2,9513.72,1.0,0.0,9.0,13.0,0.0,-786.0,7.6,90.0,-1.0,19.0,2.0,0.0,0.0,143.0,0.0,0.0,6312.015,23986.9125,335816.775,-341.92857142857144,0.0,3.0,0.0,0.0,0.0
0,0,0,1.0,135000.0,808650.0,26217.0,675000.0,0.010556,-11581.0,-1622.0,-3934.0,0.0,3.0,16.0,0.1115468185447946,0.7294672027473021,0.722392890081304,0.001,0.1667,0.2083,0.1667,0.0,0.0,-3170.0,1.0,7.0,0.0,1.0,1.0,0.0,0.1400569898972455,0.1942,0.0324207011686143,-2492.0,-22.0,294725.16000000003,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-204.0,294725.16000000003,4611.51,0.9099181073703366,1.2037430880476394,0.0068980835601896,19.0,0.2889494318181818,6.25,0.1666666666666666,0.5833333333333334,0.25,0.0833333333333333,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.0833333333333333,0.0,14479.206428571428,1.2037430880476394,11461.5,12.0,19.0,0.1000106654163569,-2836.0,7.142857142857143,0.0,-1.0,48.0,4.0,5.0,5.0,412.0,0.0,0.0,97.335,26614.08170886076,270373.5,-800.7721518987341,0.0,0.0,0.0,0.0,0.0
1,0,0,0.0,225000.0,595903.5,28795.5,481500.0,0.032561,-12471.0,-1346.0,-4091.0,0.0,2.0,15.0,0.5059979305057544,0.7245195391140662,0.5849900404894085,0.001,0.3333,0.2083,0.3333,0.0,0.0,-2126.0,1.0,5.0,0.0,1.0,0.0,1.0,0.107930398524577,0.12798,0.0483224213316417,-2838.0,-93.0,437863.68,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-249.0,437863.68,4611.51,0.8959276641787445,0.9380863039399624,0.000888675453258,17.0,0.0,30.0,0.0,0.5,0.25,0.0,1.0,0.5,0.0,0.25,0.25,0.0,10974.358928571428,0.9380863039399624,0.0,17.0,17.0,0.0,-2251.0,12.0,18.0,-2.0,48.0,2.0,11.0,21.0,484.0,0.0144243938460094,21483.36,7.2,19508.261949152544,270373.5,-1682.2881355932204,507600.0,8.0,2.0,0.0,0.0
0,1,0,0.0,270000.0,958500.0,28156.5,958500.0,0.007114,-19695.0,-1196.0,-2932.0,1.0,2.0,10.0,0.5059979305057544,0.6189453661160691,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-513.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0607260726072607,0.1042833333333333,0.02937558685446,-1561.0,-1196.0,67500.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-1561.0,67500.0,4611.51,1.0,1.1111196911196912,0.0041158619181785,16.0,0.1089166598222126,15.333333333333334,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,10974.358928571428,1.1111196911196912,6475.5,15.0,16.0,0.1089166598222126,-1547.0,15.333333333333334,18.0,-2.0,29.0,2.0,5.0,5.0,277.0,0.0342311985220752,6469.875,135.0,37442.561785714286,1048391.73,-711.0357142857143,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,112500.0,697500.0,23049.0,697500.0,0.028663,-18802.0,-503.0,-2336.0,0.0,2.0,11.0,0.7754240164466001,0.7282485241705203,0.2032521136204725,0.0,0.3333,0.375,0.3333,3.0,3.0,-1689.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0267524731411551,0.20488,0.0330451612903225,-132.0,334.0,562147.38,534392.1,0.0,1.0,0.0,-32.0,-66.0,232.0,334.0,299.0,0.0,-694.0,360000.0,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.4586032125193315,15.428571428571429,0.2857142857142857,0.7142857142857143,0.4285714285714285,0.0,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.5714285714285714,14256.9,1.0232990503919828,22500.0,10.0,15.0,0.0,-2584.0,15.6,30.0,-11.0,74.0,4.0,17.0,19.0,246.0,0.0119842068642502,15440.895,0.405,14869.267645631067,270373.5,-1478.2864077669904,45000.0,5.0,2.0,1.0,0.0
1,0,0,0.0,315000.0,1384447.5,53581.5,1273500.0,0.008019,-21184.0,-1525.0,-3493.0,1.0,1.0,10.0,0.5059979305057544,0.6579706405177614,0.5082869913916046,0.0266,0.3333,0.375,0.3333,0.0,0.0,-2277.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1124933475252794,0.1701,0.0387024426711738,-2523.0,1562.0,2894999.94,432288.0,0.8888888888888888,0.7777777777777778,0.2222222222222222,-929.0,-929.0,532.0,532.0,532.0,0.0,-264.0,1994999.94,4611.51,0.9099181073703366,0.968054211035818,0.0007181850588869,17.0,0.0,24.0,0.2,0.8,0.2,0.0,1.0,0.2,0.4,0.2,0.4,0.2,30365.7975,0.968054211035818,0.0,9.0,17.0,0.0,-2526.0,24.0,18.0,-1.0,55.0,3.0,5.0,12.0,246.0,0.0,0.0,22.5,11744.939797297298,270373.5,-1566.5945945945946,414000.0,4.0,2.0,1.0,0.0
1,0,1,0.0,90000.0,646920.0,19044.0,540000.0,0.009549,-17074.0,-1525.0,-620.0,0.0,2.0,15.0,0.5059979305057544,0.6704745624602865,0.746300213050371,0.0096,0.3333,0.2083,0.3542,1.0,1.0,-2131.0,1.0,3.0,1.0,1.0,1.0,1.0,0.1124933475252794,0.2116,0.0294379521424596,-1866.0,66.0,459315.0,33673.5,0.6666666666666666,1.0,0.0,-483.0,-483.0,66.0,66.0,66.0,0.0,-1677.0,291780.0,4611.51,0.9099181073703366,1.310888252148997,0.0068980835601896,21.0,0.2872075182201764,18.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,11517.090000000002,1.0232990503919828,6750.0,12.0,21.0,0.0,-2722.0,18.0,18.0,-2.0,51.0,3.0,22.0,0.0,849.0,0.0040317206450753,2250.0,67.5,9580.887073170732,1178449.11,-1541.520325203252,90000.0,3.0,3.0,1.0,0.0
